min_support,partition,elapsed
0.05,6,0.20035505294799805
0.048,6,0.22925782203674316
0.046,6,0.17458176612854004
0.044,6,0.18217229843139648
0.042,6,0.18509507179260254
0.04,6,0.19592499732971191
0.038,6,0.18512701988220215
0.036,6,0.19466900825500488
0.034,6,0.19911980628967285
0.032,6,0.18984222412109375
0.03,6,0.21196699142456055
0.028,6,0.2216167449951172
0.026,6,0.18018198013305664
0.024,6,0.18972992897033691
0.022,6,0.2005171775817871
0.02,6,0.18101787567138672
0.018,6,0.18445491790771484
0.016,6,0.19690799713134766
0.014,6,0.20061492919921875
0.012,6,0.18776988983154297
0.01,6,0.19292616844177246
0.008,6,0.17519688606262207
0.006,6,0.19998693466186523
0.004,6,0.18309473991394043
