min_support,partition,elapsed
0.05,10,0.22196626663208008
0.048,10,0.24910688400268555
0.046,10,0.228834867477417
0.044,10,0.2273850440979004
0.042,10,0.31264305114746094
0.04,10,0.26668787002563477
0.038,10,0.22605490684509277
0.036,10,0.24376273155212402
0.034,10,0.2291409969329834
0.032,10,0.22368597984313965
0.03,10,0.2500579357147217
0.028,10,0.22522616386413574
0.026,10,0.2691929340362549
0.024,10,0.24187493324279785
0.022,10,0.2374410629272461
0.02,10,0.22446107864379883
0.018,10,0.24892282485961914
0.016,10,0.22707295417785645
0.014,10,0.23379182815551758
0.012,10,0.2326207160949707
0.01,10,0.21853303909301758
0.008,10,0.23276805877685547
0.006,10,0.24058008193969727
0.004,10,0.22220110893249512
