min_support,partition,elapsed
0.05,24,0.3320281505584717
0.048,24,0.35319972038269043
0.046,24,0.3309812545776367
0.044,24,0.3827970027923584
0.042,24,0.3310389518737793
0.04,24,0.33978891372680664
0.038,24,0.34258294105529785
0.036,24,0.3265800476074219
0.034,24,0.36006689071655273
0.032,24,0.3316988945007324
0.03,24,0.3345479965209961
0.028,24,0.3484780788421631
0.026,24,0.3301870822906494
0.024,24,0.3841071128845215
0.022,24,0.32723307609558105
0.02,24,0.35314083099365234
0.018,24,0.3212728500366211
0.016,24,0.3146979808807373
0.014,24,0.36488866806030273
0.012,24,0.32315611839294434
0.01,24,0.36646008491516113
0.008,24,0.33454012870788574
0.006,24,0.3354356288909912
0.004,24,0.3323960304260254
